,Date,Denomination,Mint,Obverse,Reverse,Obverse_URL,Reverse_URL
9359,AD 148 - AD 149,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XII: Bust of Antoninus Pius, bare-headed, draped or cuirassed, right","COS IIII: Aequitas, draped, standing left, holding scales out in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19501999/1973/1973.16.2.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1973/1973.16.2.rev.width175.jpg
9360,AD 148 - AD 149,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Aequitas, draped, standing left, holding scales out in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19501999/1967/1967.50.2.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.50.2.rev.width175.jpg
9361,AD 148 - AD 149,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Aequitas, draped, standing left, holding scales out in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37303-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37303-2.jpg
9363,AD 148 - AD 149,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XII: Bust of Antoninus Pius, laureate, draped, right","COS IIII: Aequitas, draped, standing left, holding scales out in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19501999/1973/1973.16.3.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1973/1973.16.3.rev.width175.jpg
9364,AD 148 - AD 149,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XII: Bust of Antoninus Pius, laureate, draped, right","COS IIII: Aequitas, draped, standing left, holding scales out in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19501999/1969/1969.26.2.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1969/1969.26.2.rev.width175.jpg
9367,AD 148 - AD 149,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Felicitas, draped, standing left, holding long caduceus, nearly upright, in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37306-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37306-2.jpg
9368,AD 148 - AD 149,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Fortuna, draped, standing left, holding rudder on globe in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37313-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37313-2.jpg
9369,AD 148 - AD 149,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Bonus Eventus, naked, standing left, holding patera in extended right hand and two corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37318-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37318-2.jpg
9370,AD 148 - AD 149,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Salus, draped, standing left, with patera in right hand feeding snake coiled round altar and holding rudder on globe in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37332-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37332-2.jpg
9372,AD 148 - AD 149,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XII: Head of Antoninus Pius, laureate, right","COS IIII: Antoninus Pius, veiled, draped, standing left, with patera in right hand sacrificing over tripod-altar and holding roll in left hand at side",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37335-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37335-2.jpg
9374,AD 148 - AD 149,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XII: Bust of Antoninus Pius, laureate, draped, right","TEMPORVM FELICITAS COS IIII: Crossed cornucopiae, surmounted by busts of two small boys",http://ww2.smb.museum/mk_edit/images/n6/6880/vs_thumb.jpg,http://ww2.smb.museum/mk_edit/images/n6/6880/rs_thumb.jpg
9377,AD 149 - AD 150,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIII: Head of Antoninus Pius, laureate, right","COS IIII: Felicitas, draped, standing left, holding long caduceus, nearly upright, in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37337-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37337-2.jpg
9378,AD 149 - AD 150,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIII: Head of Antoninus Pius, laureate, right","COS IIII: Fortuna, draped, standing left, holding rudder on ground in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37341-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37341-2.jpg
9379,AD 149 - AD 150,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIII: Head of Antoninus Pius, laureate, right","COS IIII: Bonus Eventus, naked, standing left, holding patera in extended right hand and two corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37346-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37346-2.jpg
9385,AD 150 - AD 151,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XIIII: Bust of Antoninus Pius, laureate, draped, right","COS IIII: Aequitas, draped, standing left, holding scales in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19501999/1972/1972.62.7.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.62.7.rev.width175.jpg
9386,AD 150 - AD 151,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIIII: Head of Antoninus Pius, laureate, right","COS IIII: Felicitas, draped, standing left, holding long caduceus, nearly vertical, in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19001949/1911/1911.23.214.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1911/1911.23.214.rev.width175.jpg
9387,AD 150 - AD 151,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIIII: Head of Antoninus Pius, laureate, right","COS IIII: Fortuna, draped, standing left, holding rudder on globe in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37349-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37349-2.jpg
9388,AD 150 - AD 151,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIIII: Head of Antoninus Pius, laureate, right","COS IIII: Fortuna, draped, standing right, holding rudder on globe in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37351-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37351-2.jpg
9389,AD 150 - AD 151,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XIIII: Head of Antoninus Pius, laureate, right","COS IIII: Genius, standing left, holding patera in extended right hand and two corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37353-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37353-2.jpg
9396,AD 150 - AD 151,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XIIII: Head of Antoninus Pius, laureate, right","LAETITIA COS IIII: Ceres, draped, standing right, holding two corn-ears in right hand; at her side, Prosperpina, draped, standing front, head left, holding pomegranate",http://numismatics.org/collectionimages/19501999/1954/1954.256.19.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.256.19.rev.width175.jpg
9397,AD 150 - AD 151,Aureus,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, bare, right","TR POT XIIII COS IIII | PAX: Pax, draped, standing left, holding branch extended in right hand and vertical sceptre in left",http://numismatics.org/collectionimages/19501999/1967/1967.50.3.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.50.3.rev.width175.jpg
9400,AD 150 - AD 151,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XIIII COS IIII | PAX: Pax, draped, standing left, holding branch extended in right hand and vertical sceptre in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37359-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37359-2.jpg
9401,AD 150 - AD 151,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XIIII COS IIII | PIETAS: Pietas, draped, standing front, head right, holding fore-legs of hind in right hand and dish of fruit on left hand; at right, lighted altar",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37364-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37364-2.jpg
9403,AD 150 - AD 151,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XIIII COS IIII | TRANQ: Tranquilitas, draped, standing right, resting right hand on rudder set on ground and holding two corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37374-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37374-2.jpg
9404,AD 151 - AD 152,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XV: Head of Antoninus Pius, laureate, right","COS IIII: Vesta, veiled, draped, standing left, holding simpulum lowered in right hand and palladium at shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37383-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37383-2.jpg
9405,AD 151 - AD 152,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XV: Head of Antoninus Pius, laureate, right","COS IIII: Annona, draped, standing left, holding two corn-ears lowered in right hand and setting left hand on modius set on prow; rudder rests against prow.",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37390-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37390-2.jpg
9406,AD 151 - AD 152,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XV: Head of Antoninus Pius, laureate, right","COS IIII: Fortuna, draped, standing right, holding rudder upright on globe in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37396-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37396-2.jpg
9409,AD 151 - AD 152,Aureus,Rome,"ANTONINVS AVG PIVS P P TR P XV: Head of Antoninus Pius, laureate, left","COS IIII: Antoninus Pius, togate, standing left, holding globe in right hand, left arm at side",http://numismatics.org/collectionimages/19501999/1972/1972.62.8.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.62.8.rev.width175.jpg
9412,AD 151 - AD 152,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII: Vesta, veiled, draped, standing left, holding simpulum in extended right hand and palladium at shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37398-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37398-2.jpg
9413,AD 151 - AD 152,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII: Annona, draped, standing left, holding two corn-ears lowered in right hand and setting left hand on modius set on prow; rudder rests against prow.",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37399-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37300/37399-2.jpg
9415,AD 151 - AD 152,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII: Tranquilitas, draped, standing right, holding rudder on globe in right hand and corn-ears in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37400-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37400-2.jpg
9416,AD 151 - AD 152,Aureus,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, bare, right","TR POT XV COS IIII: Antoninus Pius, togate, standing left, holding globe in right hand, left arm at side",http://ww2.smb.museum/mk_edit/images/n3/3646/vs_thumb.jpg,http://ww2.smb.museum/mk_edit/images/n3/3646/rs_thumb.jpg
9420,AD 151 - AD 152,Aureus,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, bare, right","TR POT XV COS IIII | PAX: Pax, draped, standing left, holding branch, slightly downwards, in right hand and vertical sceptre in left",http://numismatics.org/collectionimages/19501999/1965/1965.66.5.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1965/1965.66.5.rev.width175.jpg
9421,AD 151 - AD 152,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII | PAX: Pax, draped, standing left, holding branch, slightly downwards, in right hand and vertical sceptre in left","http://www.kenom.de/iiif/image/record_DE-MUS-062622_kenom_153058/record_DE-MUS-062622_kenom_153058_vs.jpg/full/120,/0/default.jpg","http://www.kenom.de/iiif/image/record_DE-MUS-062622_kenom_153058/record_DE-MUS-062622_kenom_153058_rs.jpg/full/120,/0/default.jpg"
9424,AD 151 - AD 152,Aureus,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII | PAX: Pax, draped, standing left, holding branch, slightly downwards, in right hand and vertical sceptre in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37401-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37401-2.jpg
9426,AD 151 - AD 152,Aureus,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, bare, left","TR POT XV COS IIII | PAX: Pax, draped, standing left, holding branch, slightly downwards, in right hand and vertical sceptre in left",http://numismatics.org/collectionimages/19501999/1969/1969.26.3.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1969/1969.26.3.rev.width175.jpg
9427,AD 151 - AD 152,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII | PIETAS: Pietas, draped, standing right, in front of altar, holding with right hand fore-legs of hind and holding dish of fruit on left hand",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37404-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37404-2.jpg
9428,AD 151 - AD 152,Denarius,Rome,"IMP CAES T AEL HADR ANTONINVS AVG PIVS P P: Head of Antoninus Pius, laureate, right","TR POT XV COS IIII | TRANQ: Tranquilitas, draped, standing right, resting right hand on rudder set on ground and holding two corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37406-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37406-2.jpg
9429,AD 152 - AD 153,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XVI: Head of Antoninus Pius, laureate, right","COS IIII: Vesta, veiled, draped, standing left, holding simpulum in extended right hand and palladium in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37417-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37417-2.jpg
9430,AD 152 - AD 153,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XVI: Head of Antoninus Pius, laureate, right","COS IIII: Vesta, veiled, draped, standing left, sacrificing with patera over altar, holding palladium",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37420-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37420-2.jpg
9431,AD 152 - AD 153,Denarius,Rome,"ANTONINVS AVG PIVS P P TR P XVI: Head of Antoninus Pius, laureate, right","COS IIII: Annona, draped, standing left, holding two corn-ears downwards in right hand and resting left on modius set on prow, right",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37431-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/37000/37400/37431-2.jpg
